level1	level2	level3	Name	gene_family
Carbohydrate transport and metabolism	NA	NA	Citrate lyase beta subunit	COG2301
Carbohydrate transport and metabolism	NA	NA	2-Methylisocitrate lyase and related enzymes, PEP mutase family	COG2513
Carbohydrate transport and metabolism	NA	NA	Glucan phosphorylase	COG0058
Carbohydrate transport and metabolism	NA	NA	Maltoporin (phage lambda and maltose receptor)	COG4580
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system, galactitol-specific IIB component	COG3414
Carbohydrate transport and metabolism	Glycolysis	NA	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	COG0057
Carbohydrate transport and metabolism	NA	NA	Glycogen synthase	COG0297
Carbohydrate transport and metabolism	NA	NA	Predicted trehalose synthase	COG3281
Carbohydrate transport and metabolism; Signal transduction mechanisms	NA	NA	DNA-binding protein, stimulates sugar fermentation	COG1489
Carbohydrate transport and metabolism	NA	NA	Ribulose kinase	COG1069
Carbohydrate transport and metabolism	NA	NA	L-arabinose isomerase	COG2160
Carbohydrate transport and metabolism	NA	NA	ABC-type polysaccharide/teichoic acid/polyol phosphate export permease	COG1682
Carbohydrate transport and metabolism	NA	NA	L-rhamnose isomerase	COG4806
Carbohydrate transport and metabolism	NA	NA	Phosphoheptose isomerase	COG0279
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system sorbitol-specific IIB component	COG3732
Carbohydrate transport and metabolism	NA	NA	Periplasmic beta-glucosidase and related glycosidases	COG1472
Carbohydrate transport and metabolism	NA	NA	Sucrose-6-phosphate hydrolase SacC, GH32 family	COG1621
Carbohydrate transport and metabolism	NA	NA	D-mannonate dehydratase	COG1312
Carbohydrate transport and metabolism	NA	NA	Phosphoenolpyruvate carboxylase	COG1892
Carbohydrate transport and metabolism; Cell wall/membrane/envelope biogenesis	NA	NA	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	COG0726
Carbohydrate transport and metabolism	Gluconeogenesis	NA	Fructose-1,6-bisphosphatase	COG0158
Carbohydrate transport and metabolism	NA	NA	Transketolase, N-terminal subunit	COG3959
Carbohydrate transport and metabolism	NA	NA	Galactose mutarotase or related enzyme	COG2017
Carbohydrate transport and metabolism	NA	NA	Membrane-bound acyltransferase YfiQ, involved in biofilm formation	COG3936
Carbohydrate transport and metabolism	NA	NA	L-fucose isomerase or related protein	COG2407
Carbohydrate transport and metabolism; Cell wall/membrane/envelope biogenesis	NA	NA	Exopolysaccharide biosynthesis protein EpsI, predicted pyruvyl transferase	COG5039
Carbohydrate transport and metabolism	NA	NA	Chitinase, GH18 family	COG3325
Carbohydrate transport and metabolism	NA	NA	Mannose-6-phosphate isomerase, class I	COG1482
Carbohydrate transport and metabolism	NA	NA	Mannose or cellobiose epimerase, N-acyl-D-glucosamine 2-epimerase family	COG2942
Carbohydrate transport and metabolism	NA	NA	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	COG2723
Carbohydrate transport and metabolism	NA	NA	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	COG1134
Carbohydrate transport and metabolism	NA	NA	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family	COG3387
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	NA	Sugar (pentulose or hexulose) kinase	COG1070
Carbohydrate transport and metabolism	NA	NA	Sugar transporter, SemiSWEET family, contains PQ motif	COG4095
Carbohydrate transport and metabolism	NA	NA	Mannose-6-phosphate isomerase, cupin superfamily	COG0662
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific	COG1263
Carbohydrate transport and metabolism	NA	NA	Putative alpha-1,2-mannosidase	COG3537
Carbohydrate transport and metabolism	NA	NA	UDP:flavonoid glycosyltransferase YjiC, YdhE family	COG1819
Carbohydrate transport and metabolism	NA	NA	Cellobiose phosphorylase	COG3459
Carbohydrate transport and metabolism	Entner-Doudoroff pathway	NA	2-keto-3-deoxy-6-phosphogluconate aldolase	COG0800
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component	COG3716
Carbohydrate transport and metabolism	NA	NA	Predicted sugar epimerase, xylose isomerase-like family	COG4130
Carbohydrate transport and metabolism	NA	NA	Methylglyoxal synthase	COG1803
Carbohydrate transport and metabolism	Glycolysis	NA	Fructose/tagatose bisphosphate aldolase	COG0191
Carbohydrate transport and metabolism	NA	NA	Ribulose 1,5-bisphosphate carboxylase, large subunit, or a RuBisCO-like protein	COG1850
Carbohydrate transport and metabolism	NA	NA	N-acetylglucosaminyl deacetylase, LmbE family	COG2120
Carbohydrate transport and metabolism	NA	NA	3-keto-L-gulonate-6-phosphate decarboxylase	COG0269
Carbohydrate transport and metabolism	NA	NA	Beta-phosphoglucomutase, HAD superfamily	COG0637
Carbohydrate transport and metabolism	NA	NA	Predicted glycosyl hydrolase, contains GH57 and DUF1957 domains	COG1543
Carbohydrate transport and metabolism; Cell wall/membrane/envelope biogenesis	NA	NA	D-arabinose 5-phosphate isomerase GutQ	COG0794
Carbohydrate transport and metabolism	Pentose phosphate pathway	NA	Glucose-6-phosphate 1-dehydrogenase	COG0364
Carbohydrate transport and metabolism	NA	NA	Neutral trehalase	COG1626
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system sorbitol-specific IIC component	COG3730
Carbohydrate transport and metabolism	NA	NA	Mannosyl-3-phosphoglycerate phosphatase YedP/MpgP, HAD superfamily	COG3769
Carbohydrate transport and metabolism; Signal transduction mechanisms	NA	NA	N-terminal domain of the PTS fructose-specific IIB component	COG3925
Carbohydrate transport and metabolism	NA	NA	Endo-beta-N-acetylglucosaminidase D	COG4724
Carbohydrate transport and metabolism	NA	NA	Glucose dehydrogenase, PQQ-dependent	COG4993
Carbohydrate transport and metabolism	NA	NA	Chitinase, GH19 family	COG3179
Carbohydrate transport and metabolism	NA	NA	Phosphopentomutase	COG1015
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system, galactitol-specific IIC component	COG3775
Carbohydrate transport and metabolism	NA	NA	Beta-xylosidase	COG3664
Carbohydrate transport and metabolism	NA	NA	D-ribose pyranose/furanose isomerase RbsD	COG1869
Carbohydrate transport and metabolism	NA	NA	N-acetylglucosamine-6-phosphate deacetylase	COG1820
Carbohydrate transport and metabolism	NA	NA	Endo-beta-1,2-glucanase, glucoamylase superfamily	COG5368
Carbohydrate transport and metabolism	NA	NA	Glycosidase/amylase (phosphorylase)	COG0366
Carbohydrate transport and metabolism; Coenzyme transport and metabolism	NA	NA	Thiazole synthase/Archaeal ribulose 1,5-bisphosphate synthetase	COG1635
Carbohydrate transport and metabolism	NA	NA	Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family	COG3622
Carbohydrate transport and metabolism	NA	NA	Endo-1,4-beta-xylanase, GH35 family	COG3693
Carbohydrate transport and metabolism	NA	NA	Phosphomannomutase	COG1109
Carbohydrate transport and metabolism	NA	NA	Broad specificity phosphatase PhoE	COG0406
Carbohydrate transport and metabolism	NA	NA	Ribose 1,5-bisphosphate kinase PhnN	COG3709
Carbohydrate transport and metabolism	NA	NA	Exo-beta-1,3-glucanase,  GH17 family	COG5309
Carbohydrate transport and metabolism	NA	NA	Arabinogalactan endo-1,4-beta-galactosidase	COG3867
Carbohydrate transport and metabolism	NA	NA	Phosphoribulokinase	COG3954
Carbohydrate transport and metabolism	NA	NA	Glucose/arabinose dehydrogenase, beta-propeller fold	COG2133
Carbohydrate transport and metabolism	NA	NA	Xylose isomerase	COG2115
Carbohydrate transport and metabolism	Glycolysis	NA	2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archeal type	COG3635
Carbohydrate transport and metabolism	NA	NA	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family	COG3394
Carbohydrate transport and metabolism	NA	NA	ABC-type maltose transport system, permease component MalG	COG3833
Carbohydrate transport and metabolism	NA	NA	D-lyxose ketol-isomerase	COG3822
Carbohydrate transport and metabolism	NA	NA	Trehalose-6-phosphate synthase, GT20 family	COG0380
Carbohydrate transport and metabolism	Pentose phosphate pathway	NA	Ribose 5-phosphate isomerase	COG0120
Carbohydrate transport and metabolism	NA	NA	ABC-type sugar transport system, ATPase component MalK	COG3839
Carbohydrate transport and metabolism	Glycolysis	NA	Hexokinase	COG5026
Carbohydrate transport and metabolism	Isoprenoid biosynthesis	NA	Dihydroxyacetone kinase	COG2376
Carbohydrate transport and metabolism	NA	NA	Sugar phosphate isomerase/epimerase	COG1082
Carbohydrate transport and metabolism	NA	NA	Alpha-glucosidase/xylosidase, GH31 family	COG1501
Carbohydrate transport and metabolism	NA	NA	Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ	COG4573
Carbohydrate transport and metabolism	Glycolysis	NA	3-phosphoglycerate kinase	COG0126
Carbohydrate transport and metabolism	NA	NA	Sugar phosphate permease	COG2271
Carbohydrate transport and metabolism	NA	NA	Galactose-1-phosphate uridylyltransferase	COG4468
Carbohydrate transport and metabolism	Glycolysis	NA	Glucose-6-phosphate isomerase	COG0166
Carbohydrate transport and metabolism	NA	NA	Mannosyltransferase related to Gpi18	COG5542
Carbohydrate transport and metabolism	Gluconeogenesis	NA	Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	COG0574
Carbohydrate transport and metabolism	NA	NA	Glycogen debranching enzyme (alpha-1,6-glucosidase)	COG3408
Carbohydrate transport and metabolism	NA	NA	ABC-type glycerol-3-phosphate transport system, permease component	COG0395
Carbohydrate transport and metabolism	NA	NA	Beta-xylosidase, GH43 family	COG3940
Carbohydrate transport and metabolism	NA	NA	Trehalose utilization protein	COG4813
Carbohydrate transport and metabolism	NA	NA	TRAP-type C4-dicarboxylate transport system, large permease component	COG1593
Carbohydrate transport and metabolism	Pentose phosphate pathway	NA	Transaldolase/fructose-6-phosphate aldolase	COG0176
Carbohydrate transport and metabolism	NA	NA	ABC-type sugar transport system, permease component	COG1175
Carbohydrate transport and metabolism	Glycolysis	NA	Fructose-bisphosphate aldolase class Ia, DhnA family	COG1830
Carbohydrate transport and metabolism	NA	NA	Cellulase/cellobiase CelA1	COG5297
Carbohydrate transport and metabolism	Glycolysis	NA	Pyruvate kinase	COG0469
Carbohydrate transport and metabolism	NA	NA	Di- and tricarboxylate antiporter	COG0471
Carbohydrate transport and metabolism	Glycolysis	NA	Phosphoglycerate mutase (BPG-independent), AlkP superfamily	COG0696
Carbohydrate transport and metabolism	NA	NA	4-alpha-glucanotransferase	COG1640
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system, fructose-specific IIC component	COG1299
Carbohydrate transport and metabolism	NA	NA	Glycosyltransferase, GT2 family	COG1216
Carbohydrate transport and metabolism	NA	NA	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	COG1879
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	NA	Gluconate kinase	COG3265
Carbohydrate transport and metabolism	NA	NA	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	COG1064
Carbohydrate transport and metabolism	NA	NA	Fructosamine-3-kinase	COG3001
Carbohydrate transport and metabolism	NA	NA	Transketolase, C-terminal subunit	COG3958
Carbohydrate transport and metabolism	NA	NA	Chitinase	COG3469
Carbohydrate transport and metabolism	NA	NA	ABC-type glycerol-3-phosphate transport system, periplasmic component	COG1653
Carbohydrate transport and metabolism	NA	NA	Predicted alpha-1,6-mannanase, GH76 family	COG4833
Carbohydrate transport and metabolism	Pentose phosphate pathway	NA	Pentose-5-phosphate-3-epimerase	COG0036
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component	COG3715
Carbohydrate transport and metabolism	NA	NA	ABC-type xylose transport system, permease component	COG4214
Carbohydrate transport and metabolism	NA	NA	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	COG3836
Carbohydrate transport and metabolism	NA	NA	BadF-type ATPase, related to human N-acetylglucosamine kinase	COG2971
Carbohydrate transport and metabolism	NA	NA	L-fucose mutarotase/ribose pyranase, RbsD/FucU family	COG4154
Carbohydrate transport and metabolism	NA	NA	Alpha-mannosidase	COG0383
Carbohydrate transport and metabolism; Signal transduction mechanisms	NA	NA	HPr or related phosphotransfer protein	COG1925
Carbohydrate transport and metabolism	NA	NA	Phosphoenolpyruvate-protein kinase (PTS system EI component in bacteria)	COG1080
Carbohydrate transport and metabolism	NA	NA	Endo alpha-1,4 polygalactosaminidase, GH114 family (was erroneously annotated as Cys-tRNA synthetase)	COG2342
Carbohydrate transport and metabolism	NA	NA	Maltooligosyltrehalose synthase	COG3280
Carbohydrate transport and metabolism	NA	NA	6-phosphogluconolactonase, cycloisomerase 2 family	COG2706
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB	COG3444
Carbohydrate transport and metabolism	NA	NA	H+/gluconate symporter GntT or related permease, GntP/DsdX family	COG2610
Carbohydrate transport and metabolism	NA	NA	5-carboxyvanillate decarboxylase LigW (lignin degradation), amidohydro domain	COG2159
Carbohydrate transport and metabolism	NA	NA	Endoglucanase Acf2	COG5498
Carbohydrate transport and metabolism; Lipid transport and metabolism	NA	NA	2-phosphoglycerate kinase/Mevalonate-3-phosphate 5-kinase	COG2074
Carbohydrate transport and metabolism; Cell wall/membrane/envelope biogenesis	NA	NA	Neuraminidase (sialidase) NanH, contains C-terminal autotransporter domain	COG4409
Carbohydrate transport and metabolism	NA	NA	Uncharacterized conserved protein YibQ, putative polysaccharide deacetylase 2 family	COG2861
Carbohydrate transport and metabolism	Glycolysis	NA	Archaeal ADP-dependent glucokinase/phosphofructokinase	COG4809
Carbohydrate transport and metabolism	NA	NA	Beta-galactosidase/beta-glucuronidase	COG3250
Carbohydrate transport and metabolism	NA	NA	Mannitol-1-phosphate/altronate dehydrogenases	COG0246
Carbohydrate transport and metabolism	NA	NA	Alpha-glucuronidase	COG3661
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system cellobiose-specific component IIB	COG1440
Carbohydrate transport and metabolism	Pentose phosphate pathway	NA	Transketolase	COG0021
Carbohydrate transport and metabolism	NA	NA	Alpha-L-arabinofuranosidase	COG3534
Carbohydrate transport and metabolism	NA	NA	5-keto 4-deoxyuronate isomerase	COG3717
Carbohydrate transport and metabolism	NA	NA	Mannitol/fructose-specific phosphotransferase system, IIA domain	COG4668
Carbohydrate transport and metabolism	NA	NA	Myo-inositol catabolism protein LolC	COG3892
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	NA	Sugar lactone lactonase YvrE	COG3386
Carbohydrate transport and metabolism	NA	NA	Ribulose bisphosphate carboxylase small subunit	COG4451
Carbohydrate transport and metabolism	Glycolysis	NA	Oxalate decarboxylase/archaeal phosphoglucose isomerase, cupin superfamily	COG2140
Carbohydrate transport and metabolism	NA	NA	Fucose permease	COG0738
Carbohydrate transport and metabolism	NA	NA	1-phosphofructokinase or 6-phosphofructokinase II	COG1105
Carbohydrate transport and metabolism	NA	NA	Na+/melibiose symporter or related transporter	COG2211
Carbohydrate transport and metabolism	NA	NA	Predicted glycosyl hydrolase, GH114 family	COG3868
Carbohydrate transport and metabolism	NA	NA	Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase	COG3347
Carbohydrate transport and metabolism	NA	NA	Phosphotransferase system cellobiose-specific component IIC	COG1455
